gene_id,gene_name,gene_biotype,count
AT5G34908,null,protein_coding,0
AT5G34930,null,protein_coding,4
AT5G34940,AtGUS3,protein_coding,4
AT5G35050,null,protein_coding,1
AT5G35067,null,protein_coding,3
AT5G35069,null,protein_coding,1
AT5G35080,OS9,protein_coding,3
AT5G35090,null,protein_coding,0
AT5G35100,null,protein_coding,9
AT5G35110,null,protein_coding,1
AT5G35120,null,protein_coding,5
AT5G35160,TMN11,protein_coding,30
AT5G35170,null,protein_coding,8
AT5G35180,null,protein_coding,5
AT5G35190,null,protein_coding,8
AT5G35195,null,protein_coding,0
AT5G35200,null,protein_coding,6
AT5G35210,null,protein_coding,13
AT5G35220,EGY1,protein_coding,3
AT5G35230,null,protein_coding,24
AT5G35300,null,protein_coding,28
AT5G35320,null,protein_coding,1
AT5G35330,MBD2,protein_coding,2
AT5G35338,MBD12,protein_coding,0
AT5G35360,CAC2,protein_coding,21
AT5G35370,null,protein_coding,21
AT5G35375,null,protein_coding,39
AT5G35380,null,protein_coding,1
AT5G35390,PRK1,protein_coding,0
AT5G35400,null,protein_coding,1
AT5G35405,null,protein_coding,2
AT5G35407,MIR396B,miRNA,1820
AT5G35410,CIPK24,protein_coding,1
AT5G35430,null,protein_coding,5
AT5G35450,RPP8L3,protein_coding,2
AT5G35460,null,protein_coding,7
AT5G35475,null,protein_coding,19
AT5G35480,null,protein_coding,31
AT5G35490,ATMRU1,protein_coding,37
AT5G35510,null,protein_coding,0
AT5G35520,MIS12,protein_coding,1
AT5G35525,PCR3,protein_coding,0
AT5G35530,RPS3C,protein_coding,11
AT5G35540,null,protein_coding,1
AT5G35550,TT2,protein_coding,0
AT5G35560,null,protein_coding,4
AT5G35570,OFUT35,protein_coding,8
AT5G35580,null,protein_coding,2
AT5G35590,PAA1,protein_coding,8
AT5G35600,HDA7,protein_coding,0
AT5G35603,null,protein_coding,24
AT5G35604,null,protein_coding,18
AT5G35605,null,tRNA,0
AT5G35610,null,protein_coding,24
AT5G35620,EIF(ISO)4E,protein_coding,6
AT5G35630,GLN2,protein_coding,152
AT5G35640,null,protein_coding,19
AT5G35660,null,protein_coding,0
AT5G35670,iqd33,protein_coding,1
AT5G35680,null,protein_coding,6
AT5G35688,null,protein_coding,7
AT5G35690,null,protein_coding,2
AT5G35695,null,protein_coding,29
AT5G35698,null,protein_coding,0
AT5G35700,FIM5,protein_coding,3
AT5G35715,CYP71B8,protein_coding,0
AT5G35730,null,protein_coding,4
AT5G35732,null,protein_coding,4
AT5G35735,null,protein_coding,4
AT5G35737,null,protein_coding,53
AT5G35740,null,protein_coding,2
AT5G35750,AHK2,protein_coding,11
AT5G35753,null,protein_coding,4
AT5G35760,null,protein_coding,17
AT5G35770,SAP,protein_coding,2
AT5G35790,G6PD1,protein_coding,6
AT5G35810,null,protein_coding,24
AT5G35830,null,protein_coding,0
AT5G35840,PHYC,protein_coding,9
AT5G35870,null,protein_coding,0
AT5G35890,null,protein_coding,10
AT5G35900,LBD35,protein_coding,1
AT5G35910,RRP6L2,protein_coding,5
AT5G35913,null,protein_coding,1
AT5G35917,CYP79A3P,protein_coding,6
AT5G35920,CYP79A4P,protein_coding,176
AT5G35926,null,protein_coding,21
AT5G35927,null,protein_coding,0
AT5G35930,null,protein_coding,4
AT5G35940,JAL41,protein_coding,1
AT5G35945,null,protein_coding,5
AT5G35950,JAL42,protein_coding,0
AT5G35960,null,protein_coding,0
AT5G35970,null,protein_coding,11
AT5G35980,YAK1,protein_coding,14
AT5G35995,null,protein_coding,3
AT5G36000,null,protein_coding,0
AT5G36001,null,protein_coding,0
AT5G36002,null,lncRNA,0
AT5G36080,null,protein_coding,18
AT5G36100,null,protein_coding,1
AT5G36110,CYP716A1,protein_coding,2
AT5G36120,CCB3,protein_coding,0
AT5G36130,null,protein_coding,1
AT5G36140,CYP716A2,protein_coding,2
AT5G36150,PEN3,protein_coding,0
AT5G36160,TAT,protein_coding,6
AT5G36170,PRFB1,protein_coding,10
AT5G36180,SCPL1,protein_coding,38
AT5G36190,null,protein_coding,0
AT5G36200,null,protein_coding,6
AT5G36210,null,protein_coding,34
AT5G36220,CYP81D1,protein_coding,8
AT5G36225,null,protein_coding,4
AT5G36228,null,protein_coding,87
AT5G36230,null,protein_coding,10
AT5G36240,null,protein_coding,0
AT5G36250,null,protein_coding,8
AT5G36260,null,protein_coding,2
AT5G36280,null,protein_coding,0
AT5G36290,null,protein_coding,9
AT5G36300,null,protein_coding,25
AT5G36310,null,protein_coding,0
AT5G36320,null,protein_coding,3
AT5G36330,null,protein_coding,0
AT5G36340,null,protein_coding,0
AT5G36350,null,protein_coding,0
AT5G36360,null,protein_coding,0
AT5G36370,null,protein_coding,0
AT5G36380,null,protein_coding,0
AT5G36390,null,protein_coding,0
AT5G36400,null,protein_coding,0
AT5G36410,null,protein_coding,0
AT5G36420,null,protein_coding,0
AT5G36430,null,protein_coding,0
AT5G36440,null,protein_coding,0
AT5G36450,null,protein_coding,0
AT5G36460,null,protein_coding,0
AT5G36470,null,protein_coding,0
AT5G36480,null,protein_coding,0
AT5G36490,null,protein_coding,0
AT5G36500,null,protein_coding,0
AT5G36520,null,protein_coding,0
AT5G36540,null,protein_coding,0
AT5G36550,null,protein_coding,0
AT5G36657,null,protein_coding,0
AT5G36658,null,protein_coding,1
AT5G36659,null,protein_coding,0
AT5G36661,null,protein_coding,0
AT5G36662,null,protein_coding,0
AT5G36670,null,protein_coding,0
AT5G36680,null,protein_coding,0
AT5G36690,PPI3A,protein_coding,0
AT5G36700,PGLP1A,protein_coding,0
AT5G36710,null,protein_coding,0
AT5G36720,null,protein_coding,0
AT5G36722,null,protein_coding,0
AT5G36730,null,protein_coding,0
AT5G36738,null,protein_coding,0
AT5G36739,null,protein_coding,0
AT5G36740,null,protein_coding,0
AT5G36770,null,protein_coding,0
AT5G36780,PPI3A,protein_coding,0
AT5G36790,PGLP1A,protein_coding,0
AT5G36800,null,protein_coding,0
AT5G36805,null,protein_coding,0
AT5G36810,null,protein_coding,0
AT5G36820,null,protein_coding,0
AT5G36870,CALS4,protein_coding,4
AT5G36880,ACS,protein_coding,15
AT5G36890,BGLU42,protein_coding,3
AT5G36900,null,protein_coding,3
AT5G36907,null,protein_coding,0
AT5G36910,THI2.2,protein_coding,1
AT5G36920,null,protein_coding,0
AT5G36925,null,protein_coding,0
AT5G36930,null,protein_coding,2
AT5G36940,CAT3,protein_coding,4
AT5G36950,DEGP10,protein_coding,0
AT5G36960,null,protein_coding,1
AT5G36970,NHL25,protein_coding,0
AT5G36980,null,protein_coding,0
AT5G37000,null,protein_coding,0
AT5G37010,null,protein_coding,2
AT5G37020,ARF8,protein_coding,4
AT5G37030,null,protein_coding,0
AT5G37040,null,protein_coding,0
AT5G37050,null,protein_coding,0
AT5G37055,SWC6,protein_coding,0
AT5G37060,CHX24,protein_coding,1
AT5G37070,null,protein_coding,0
AT5G37130,null,protein_coding,2
AT5G37140,null,protein_coding,0
AT5G37150,null,protein_coding,2
AT5G37160,null,protein_coding,0
AT5G37165,null,protein_coding,0
AT5G37170,null,protein_coding,0
AT5G37180,SUS5,protein_coding,0
AT5G37190,CIP4,protein_coding,6
AT5G37200,null,protein_coding,0
AT5G37210,null,protein_coding,0
AT5G37220,null,protein_coding,0
AT5G37230,null,protein_coding,0
AT5G37240,null,protein_coding,1
AT5G37247,null,protein_coding,0
AT5G37250,null,protein_coding,0
AT5G37260,RVE2,protein_coding,2
AT5G37270,null,protein_coding,1
AT5G37280,null,protein_coding,0
AT5G37290,null,protein_coding,2
AT5G37300,WSD1,protein_coding,1
AT5G37310,TMN4,protein_coding,8
AT5G37320,null,protein_coding,0
AT5G37340,null,protein_coding,2
AT5G37350,null,protein_coding,3
AT5G37360,null,protein_coding,7
AT5G37370,SRL1,protein_coding,7
AT5G37380,null,protein_coding,3
AT5G37400,null,protein_coding,3
AT5G37410,null,protein_coding,0
AT5G37415,AGL105,protein_coding,0
AT5G37420,null,protein_coding,0
AT5G37430,null,protein_coding,0
AT5G37440,null,protein_coding,0
AT5G37450,null,protein_coding,0
AT5G37460,null,protein_coding,0
AT5G37470,null,protein_coding,0
AT5G37473,null,protein_coding,0
AT5G37474,null,protein_coding,0
AT5G37475,null,protein_coding,7
AT5G37478,null,protein_coding,1
AT5G37480,null,protein_coding,4
AT5G37485,null,ncRNA,0
AT5G37490,PUB21,protein_coding,1
AT5G37500,GORK,protein_coding,5
AT5G37510,EMB1467,protein_coding,37
AT5G37520,null,protein_coding,0
AT5G37530,null,protein_coding,0
AT5G37540,null,protein_coding,2
AT5G37550,null,protein_coding,1
AT5G37560,null,protein_coding,5
AT5G37570,PCMP-E37,protein_coding,1
AT5G37590,null,protein_coding,0
AT5G37600,GLN1-1,protein_coding,21
AT5G37610,null,protein_coding,0
AT5G37620,null,protein_coding,0
AT5G37630,EMB2656,protein_coding,2
AT5G37640,UBQ9,protein_coding,0
AT5G37650,null,protein_coding,0
AT5G37660,CRRSP60,protein_coding,0
AT5G37670,HSP15.7,protein_coding,1
AT5G37680,ARL8C,protein_coding,1
AT5G37690,null,protein_coding,28
AT5G37710,null,protein_coding,12
AT5G37715,null,protein_coding,0
AT5G37720,ALY4,protein_coding,3
AT5G37730,null,protein_coding,0
AT5G37740,null,protein_coding,8
AT5G37750,null,protein_coding,2
AT5G37760,null,protein_coding,0
AT5G37770,CML24,protein_coding,8
AT5G37780,CAM1,protein_coding,12
AT5G37790,null,protein_coding,2
AT5G37793,null,protein_coding,0
AT5G37795,null,tRNA,0
AT5G37800,BHLH86,protein_coding,0
AT5G37810,NIP4-1,protein_coding,0
AT5G37820,NIP4;2,protein_coding,0
AT5G37830,OXP1,protein_coding,22
AT5G37840,null,protein_coding,1
AT5G37850,SOS4,protein_coding,9
AT5G37860,null,protein_coding,0
AT5G37870,null,protein_coding,0
AT5G37890,null,protein_coding,3
AT5G37900,null,protein_coding,0
AT5G37910,null,protein_coding,0
AT5G37920,null,protein_coding,0
AT5G37930,null,protein_coding,3
AT5G37940,null,protein_coding,0
AT5G37950,null,protein_coding,0
AT5G37960,null,protein_coding,0
AT5G37970,null,protein_coding,0
AT5G37980,null,protein_coding,0
AT5G37990,null,protein_coding,10
AT5G38000,null,protein_coding,2
AT5G38005,null,ncRNA,1
AT5G38010,UGT76E9,protein_coding,0
AT5G38020,null,protein_coding,5
AT5G38030,DTX30,protein_coding,5
AT5G38040,UGT76E7,protein_coding,0
AT5G38050,null,protein_coding,2
AT5G38060,null,protein_coding,0
AT5G38070,null,protein_coding,1
AT5G38080,null,protein_coding,1
AT5G38090,null,protein_coding,0
AT5G38100,null,protein_coding,1
AT5G38110,ASF1B,protein_coding,1
AT5G38120,4CLL8,protein_coding,3
AT5G38130,null,protein_coding,1
AT5G38140,NFYC10,protein_coding,1
AT5G38150,PMI15,protein_coding,6
AT5G38155,null,tRNA,14
AT5G38160,null,protein_coding,0
AT5G38170,null,protein_coding,0
AT5G38180,null,protein_coding,0
AT5G38190,null,protein_coding,49
AT5G38195,null,protein_coding,0
AT5G38197,null,protein_coding,0
AT5G38200,null,protein_coding,11
AT5G38210,null,protein_coding,0
AT5G38212,null,lncRNA,0
AT5G38220,null,protein_coding,0
AT5G38240,null,protein_coding,1
AT5G38250,LRK10L-2.3,protein_coding,0
AT5G38260,LRK10L-2.1,protein_coding,0
AT5G38270,null,protein_coding,0
AT5G38280,PR5K,protein_coding,1
AT5G38290,null,protein_coding,5
AT5G38300,null,protein_coding,0
AT5G38310,null,protein_coding,0
AT5G38317,LCR58,protein_coding,0
AT5G38320,null,protein_coding,0
AT5G38330,PDF3.1,protein_coding,0
AT5G38340,null,protein_coding,0
AT5G38344,null,protein_coding,73
AT5G38350,null,protein_coding,0
AT5G38360,null,protein_coding,0
AT5G38378,null,protein_coding,22
AT5G38380,null,protein_coding,6
AT5G38386,null,protein_coding,0
AT5G38390,null,protein_coding,0
AT5G38391,null,protein_coding,0
AT5G38392,null,protein_coding,0
AT5G38396,null,protein_coding,0
AT5G38397,null,protein_coding,0
AT5G38400,null,protein_coding,0
AT5G38410,null,protein_coding,152
AT5G38420,RBCS-2B,protein_coding,77
AT5G38430,RBCS-1B,protein_coding,11
AT5G38435,SPH8,protein_coding,0
AT5G38440,SPH9,protein_coding,0
AT5G38450,CYP735A1,protein_coding,0
AT5G38460,null,protein_coding,5
AT5G38470,RAD23D,protein_coding,22
AT5G38480,GRF3,protein_coding,17
AT5G38490,null,protein_coding,0
AT5G38500,null,protein_coding,0
AT5G38510,RBL9,protein_coding,0
AT5G38520,null,protein_coding,2
AT5G38530,TSBtype2,protein_coding,3
AT5G38540,null,protein_coding,0
AT5G38550,JAL44,protein_coding,3
AT5G38560,PERK8,protein_coding,8
AT5G38565,null,protein_coding,1
AT5G38570,null,protein_coding,0
AT5G38580,null,protein_coding,0
AT5G38590,null,protein_coding,0
AT5G38600,null,protein_coding,2
AT5G38610,null,protein_coding,3
AT5G38620,null,protein_coding,0
AT5G38630,CYB561B,protein_coding,2
AT5G38640,null,protein_coding,1
AT5G38650,null,protein_coding,1
AT5G38660,APE1,protein_coding,13
AT5G38670,null,protein_coding,0
AT5G38680,null,protein_coding,2
AT5G38690,null,protein_coding,3
AT5G38700,null,protein_coding,0
AT5G38710,POX2,protein_coding,0
AT5G38720,null,protein_coding,5
AT5G38730,null,protein_coding,1
AT5G38740,AGL77,protein_coding,0
AT5G38743,null,protein_coding,0
AT5G38747,null,protein_coding,0
AT5G38750,null,protein_coding,0
AT5G38760,null,protein_coding,1
AT5G38770,GDU7,protein_coding,0
AT5G38780,null,protein_coding,0
AT5G38790,null,protein_coding,0
AT5G38800,BZIP43,protein_coding,0
AT5G38810,null,protein_coding,0
AT5G38820,null,protein_coding,0
AT5G38830,null,protein_coding,1
AT5G38840,null,protein_coding,4
AT5G38850,null,protein_coding,440
AT5G38860,BIM3,protein_coding,1
AT5G38865,null,protein_coding,3
AT5G38880,AUG5,protein_coding,4
AT5G38890,null,protein_coding,1
AT5G38895,null,protein_coding,3
AT5G38900,null,protein_coding,1
AT5G38905,null,tRNA,0
AT5G38910,null,protein_coding,17
AT5G38920,null,protein_coding,3
AT5G38930,null,protein_coding,6
AT5G38940,null,protein_coding,4
AT5G38950,null,protein_coding,0
AT5G38960,null,protein_coding,23
AT5G38970,CYP85A1,protein_coding,0
AT5G38980,null,protein_coding,5
AT5G38990,null,protein_coding,9
AT5G39000,null,protein_coding,0
AT5G39010,null,protein_coding,0
AT5G39020,null,protein_coding,6
AT5G39024,null,protein_coding,0
AT5G39030,null,protein_coding,4
AT5G39040,ABCB27,protein_coding,4
AT5G39050,PMAT1,protein_coding,32
AT5G39080,null,protein_coding,95
AT5G39090,null,protein_coding,0
AT5G39100,GLP6,nontranslating_CDS,21
AT5G39110,null,protein_coding,3
AT5G39120,null,protein_coding,1
AT5G39130,null,protein_coding,3
AT5G39140,null,protein_coding,0
AT5G39150,null,protein_coding,3
AT5G39160,GLP2A,protein_coding,0
AT5G39170,null,protein_coding,0
AT5G39180,null,protein_coding,0
AT5G39190,GLP5A,protein_coding,0
AT5G39200,null,protein_coding,1
AT5G39210,CRR7,protein_coding,2
AT5G39220,null,protein_coding,0
AT5G39230,null,protein_coding,0
AT5G39240,null,protein_coding,0
AT5G39250,null,protein_coding,1
AT5G39260,EXPA21,protein_coding,1
AT5G39270,EXPA22,protein_coding,0
AT5G39280,EXPA23,protein_coding,0
AT5G39290,EXPA26,protein_coding,0
AT5G39300,EXPA25,protein_coding,0
AT5G39310,EXPA24,protein_coding,0
AT5G39320,UGD4,protein_coding,6
AT5G39330,null,protein_coding,0
AT5G39340,AHP3,protein_coding,3
AT5G39350,PCMP-E16,protein_coding,1
AT5G39360,EDL2,protein_coding,3
AT5G39365,null,protein_coding,0
AT5G39370,null,protein_coding,0
AT5G39380,null,protein_coding,3
AT5G39390,null,protein_coding,0
AT5G39400,PTEN1,protein_coding,0
AT5G39410,null,protein_coding,5
AT5G39420,cdc2cAt,protein_coding,1
AT5G39430,null,protein_coding,0
AT5G39440,SnRK1.3,protein_coding,0
AT5G39450,null,protein_coding,1
AT5G39460,null,protein_coding,0
AT5G39470,null,protein_coding,0
AT5G39471,null,protein_coding,0
AT5G39480,null,protein_coding,3
AT5G39490,null,protein_coding,2
AT5G39493,SPH15,protein_coding,13
AT5G39500,GNL1,protein_coding,10
AT5G39510,VTI11,protein_coding,17
AT5G39520,null,protein_coding,0
AT5G39530,null,protein_coding,6
AT5G39535,null,tRNA,0
AT5G39540,null,protein_coding,0
AT5G39550,ORTH1,protein_coding,0
AT5G39560,null,protein_coding,0
AT5G39570,null,protein_coding,35
AT5G39580,PER62,protein_coding,3
AT5G39590,null,protein_coding,20
AT5G39600,null,protein_coding,4
AT5G39610,NAC92,protein_coding,15
AT5G39620,RABG1,protein_coding,14
AT5G39630,null,protein_coding,0
AT5G39635,MIR169C,miRNA,10
AT5G39640,null,protein_coding,4
AT5G39645,null,protein_coding,70
AT5G39650,DMP9,protein_coding,0
AT5G39660,CDF2,protein_coding,4
AT5G39670,CML46,protein_coding,0
AT5G39680,EMB2744,protein_coding,1
AT5G39690,ANAC093,protein_coding,16
AT5G39693,MIR869A,miRNA,79
AT5G39700,MYB89,protein_coding,0
AT5G39710,EMB2745,protein_coding,1
AT5G39715,null,protein_coding,0
AT5G39720,AIG2LA,protein_coding,1
AT5G39730,AIG2LB,protein_coding,7
AT5G39740,RPL5B,protein_coding,21
AT5G39750,AGL81,protein_coding,0
AT5G39760,ZHD10,protein_coding,0
AT5G39770,null,protein_coding,440
AT5G39775,null,protein_coding,1
AT5G39785,null,protein_coding,1
AT5G39790,null,protein_coding,0
AT5G39800,null,protein_coding,0
AT5G39810,AGL98,protein_coding,0
AT5G39820,ANAC094,protein_coding,0
AT5G39830,DEGP8,protein_coding,3
AT5G39840,null,protein_coding,1
AT5G39850,RPS9C,protein_coding,4
AT5G39860,PRE1,protein_coding,0
AT5G39865,null,protein_coding,2
AT5G39870,null,protein_coding,0
AT5G39880,null,protein_coding,0
AT5G39890,PCO2,protein_coding,1
AT5G39895,null,tRNA,0
AT5G39900,null,protein_coding,0
AT5G39910,null,protein_coding,0
AT5G39920,null,protein_coding,1
AT5G39930,CLPS5,protein_coding,0
AT5G39940,null,protein_coding,0
AT5G39950,TRX2,protein_coding,6
AT5G39960,null,protein_coding,0
AT5G39970,null,protein_coding,1
AT5G39980,null,protein_coding,2
AT5G39990,GLCAT14A,protein_coding,3
AT5G40000,null,protein_coding,0
AT5G40010,AATP1,protein_coding,0
AT5G40020,null,protein_coding,42
AT5G40030,null,protein_coding,1
AT5G40040,RPP2E,protein_coding,0
AT5G40050,null,protein_coding,1
AT5G40060,null,protein_coding,2
AT5G40070,null,protein_coding,0
AT5G40080,null,protein_coding,2
AT5G40090,CHL1,protein_coding,0
AT5G40100,null,protein_coding,0
AT5G40120,AGL76,protein_coding,0
AT5G40140,PUB40,protein_coding,1
AT5G40150,PER63,protein_coding,1
AT5G40153,null,protein_coding,0
AT5G40155,null,protein_coding,0
AT5G40160,EMB506,protein_coding,2
AT5G40170,AtRLP54,protein_coding,12
AT5G40180,null,protein_coding,0
AT5G40190,null,protein_coding,4
AT5G40200,DEGP9,protein_coding,4
AT5G40210,null,protein_coding,0
AT5G40220,AGL43,protein_coding,0
AT5G40230,null,protein_coding,0
AT5G40240,null,protein_coding,7
AT5G40250,ATL46,protein_coding,4
AT5G40260,SWEET8,protein_coding,0
AT5G40270,null,protein_coding,1
AT5G40275,null,ncRNA,0
AT5G40280,ERA1,protein_coding,0
AT5G40290,null,protein_coding,0
AT5G40300,null,protein_coding,1
AT5G40310,null,protein_coding,0
AT5G40315,null,protein_coding,0
AT5G40316,null,ncRNA,1
AT5G40320,null,protein_coding,1
AT5G40330,MYB23,protein_coding,1
AT5G40340,null,protein_coding,146
AT5G40348,null,lncRNA,0
AT5G40350,MYB24,protein_coding,0
AT5G40360,MYB115,protein_coding,0
AT5G40370,null,protein_coding,6
AT5G40380,CRK42,protein_coding,3
AT5G40382,null,protein_coding,0
AT5G40384,MIR866A,miRNA,12
AT5G40390,RFS5,protein_coding,5
AT5G40395,U6acat,snRNA,1
AT5G40400,null,protein_coding,0
AT5G40405,PCMP-H14,protein_coding,0
AT5G40410,PCMP-H15,protein_coding,1
AT5G40420,OLEO2,protein_coding,0
AT5G40430,MYB22,protein_coding,0
AT5G40440,MKK3,protein_coding,3
AT5G40450,null,protein_coding,145
AT5G40460,SMR6,protein_coding,0
AT5G40470,null,protein_coding,0
AT5G40480,GB210,protein_coding,11
AT5G40490,null,protein_coding,6
AT5G40500,null,protein_coding,3
AT5G40510,null,protein_coding,2
AT5G40520,null,protein_coding,1
AT5G40530,null,protein_coding,1
AT5G40540,null,protein_coding,1
AT5G40545,null,tRNA,0
AT5G40550,null,protein_coding,0
AT5G40560,DEGP13,protein_coding,0
AT5G40570,null,protein_coding,0
AT5G40580,PBB2,protein_coding,3
AT5G40590,null,protein_coding,2
AT5G40595,null,protein_coding,0
AT5G40600,null,protein_coding,0
AT5G40610,DHAPRD,protein_coding,3
AT5G40620,null,protein_coding,0
AT5G40630,null,protein_coding,0
AT5G40640,null,protein_coding,1
AT5G40645,null,protein_coding,0
AT5G40650,SDH2-2,protein_coding,3
AT5G40660,null,protein_coding,0
AT5G40670,null,protein_coding,2
AT5G40680,null,protein_coding,0
AT5G40690,null,protein_coding,9
AT5G40700,null,protein_coding,2
AT5G40710,null,protein_coding,2
AT5G40720,null,protein_coding,8
AT5G40730,AGP24,protein_coding,5
AT5G40740,AUG6,protein_coding,2
AT5G40750,null,protein_coding,0
AT5G40760,G6PD6,protein_coding,4
AT5G40770,PHB3,protein_coding,11
AT5G40780,LHT1,protein_coding,1
AT5G40790,null,protein_coding,0
AT5G40800,null,protein_coding,1
AT5G40810,CYC12,protein_coding,6
AT5G40820,ATRAD3,protein_coding,8
AT5G40830,null,protein_coding,0
AT5G40840,SYN2,protein_coding,3
AT5G40850,UPM1,protein_coding,1
AT5G40855,null,protein_coding,0
AT5G40860,null,protein_coding,2
AT5G40870,UKL1,protein_coding,2
AT5G40880,ZFWD3,protein_coding,1
AT5G40890,CLC-A,protein_coding,37
AT5G40900,null,protein_coding,1
AT5G40910,null,protein_coding,5
AT5G40930,TOM20-4,protein_coding,2
AT5G40940,FLA20,protein_coding,0
AT5G40945,null,tRNA,0
AT5G40950,RPL27,protein_coding,7
AT5G40960,null,protein_coding,0
AT5G40970,null,protein_coding,0
AT5G40980,null,protein_coding,0
AT5G40981,null,protein_coding,0
AT5G40990,GLIP1,protein_coding,3
AT5G41000,YSL4,protein_coding,3
AT5G41010,NRPB12,protein_coding,4
AT5G41020,null,protein_coding,5
AT5G41025,null,protein_coding,0
AT5G41030,TCP6,protein_coding,0
AT5G41040,HHT1,protein_coding,7
AT5G41050,null,protein_coding,0
AT5G41060,PAT06,protein_coding,0
AT5G41070,DRB5,protein_coding,0
AT5G41071,null,protein_coding,0
